"GpsTime","Y","X","Z","Pitch","Azimuth"
407163.340000,3289511.211038,272476.062862,525.304547,2.148397,-91.322950
407163.350000,3289511.212043,272475.384033,525.294657,2.150979,-91.328408
407163.360000,3289511.213056,272474.705207,525.284756,2.153602,-91.333801
407163.370000,3289511.214077,272474.026385,525.274847,2.156264,-91.339129
407163.380000,3289511.215106,272473.347566,525.264930,2.158966,-91.344392
407163.390000,3289511.216142,272472.668752,525.255006,2.161704,-91.349592
407163.400000,3289511.217186,272471.989942,525.245077,2.164479,-91.354728
407163.410000,3289511.218237,272471.311137,525.235143,2.167288,-91.359801
407163.420000,3289511.219295,272470.632336,525.225205,2.170131,-91.364811
407163.430000,3289511.220360,272469.953541,525.215265,2.173007,-91.369759
407163.440000,3289511.221431,272469.274752,525.205323,2.175913,-91.374645
407163.450000,3289511.222509,272468.595969,525.195381,2.178849,-91.379470
407163.460000,3289511.223594,272467.917191,525.185440,2.181814,-91.384234
407163.470000,3289511.224684,272467.238421,525.175501,2.184806,-91.388936
407163.480000,3289511.225781,272466.559657,525.165565,2.187824,-91.393579
407163.490000,3289511.226884,272465.880900,525.155633,2.190867,-91.398162
407163.500000,3289511.227992,272465.202151,525.145706,2.193934,-91.402685
407163.510000,3289511.229106,272464.523409,525.135786,2.197023,-91.407150
407163.520000,3289511.230226,272463.844675,525.125873,2.200132,-91.411555
407163.530000,3289511.231350,272463.165950,525.115968,2.203262,-91.415903
407163.540000,3289511.232480,272462.487233,525.106073,2.206409,-91.420192
407163.550000,3289511.233615,272461.808525,525.096188,2.209574,-91.424424
407163.560000,3289511.234754,272461.129827,525.086315,2.212756,-91.428600
407163.570000,3289511.235898,272460.451138,525.076455,2.215951,-91.432718
407163.580000,3289511.237046,272459.772458,525.066608,2.219161,-91.436781
407163.590000,3289511.238199,272459.093789,525.056777,2.222382,-91.440787
407163.600000,3289511.239356,272458.415131,525.046961,2.225614,-91.444739
407163.610000,3289511.240517,272457.736483,525.037163,2.228856,-91.448635
407163.620000,3289511.241681,272457.057845,525.027383,2.232106,-91.452477
407163.630000,3289511.242849,272456.379220,525.017622,2.235364,-91.456264
407163.640000,3289511.244021,272455.700606,525.007882,2.238627,-91.459998
407163.650000,3289511.245195,272455.022003,524.998163,2.241895,-91.463678
407163.660000,3289511.246373,272454.343414,524.988467,2.245167,-91.467306
407163.670000,3289511.247554,272453.664836,524.978794,2.248440,-91.470881
407163.680000,3289511.248738,272452.986271,524.969146,2.251714,-91.474404
407163.690000,3289511.249924,272452.307720,524.959524,2.254988,-91.477875
407163.700000,3289511.251113,272451.629182,524.949929,2.258260,-91.481295
407163.710000,3289511.252304,272450.950657,524.940361,2.261530,-91.484664
407163.720000,3289511.253497,272450.272147,524.930823,2.264795,-91.487982
407163.730000,3289511.254692,272449.593651,524.921315,2.268054,-91.491251
407163.740000,3289511.255889,272448.915170,524.911838,2.271307,-91.494469
407163.750000,3289511.257087,272448.236703,524.902394,2.274553,-91.497639
407163.760000,3289511.258287,272447.558252,524.892983,2.277788,-91.500759
407163.770000,3289511.259488,272446.879816,524.883607,2.281014,-91.503832
407163.780000,3289511.260690,272446.201396,524.874266,2.284227,-91.506856
407163.790000,3289511.261894,272445.522992,524.864962,2.287428,-91.509832
407163.800000,3289511.263098,272444.844605,524.855695,2.290614,-91.512761
407163.810000,3289511.264303,272444.166234,524.846468,2.293785,-91.515644
407163.820000,3289511.265508,272443.487880,524.837280,2.296939,-91.518479
407163.830000,3289511.266713,272442.809544,524.828134,2.300075,-91.521269
407163.840000,3289511.267919,272442.131225,524.819030,2.303192,-91.524014
407163.850000,3289511.269125,272441.452925,524.809969,2.306288,-91.526713
407163.860000,3289511.270330,272440.774642,524.800952,2.309362,-91.529367
407163.870000,3289511.271535,272440.096378,524.791980,2.312413,-91.531977
407163.880000,3289511.272740,272439.418133,524.783055,2.315440,-91.534543
407163.890000,3289511.273944,272438.739907,524.774178,2.318442,-91.537065
407163.900000,3289511.275147,272438.061700,524.765349,2.321416,-91.539544
407163.910000,3289511.276349,272437.383513,524.756570,2.324363,-91.541981
407163.920000,3289511.277550,272436.705346,524.747842,2.327280,-91.544375
407163.930000,3289511.278749,272436.027199,524.739166,2.330166,-91.546727
407163.940000,3289511.279948,272435.349074,524.730543,2.333021,-91.549037
407163.950000,3289511.281144,272434.670968,524.721973,2.335842,-91.551307
407163.960000,3289511.282339,272433.992885,524.713459,2.338629,-91.553535
407163.970000,3289511.283531,272433.314822,524.705002,2.341381,-91.555724
407163.980000,3289511.284722,272432.636782,524.696601,2.344095,-91.557872
407163.990000,3289511.285910,272431.958764,524.688259,2.346771,-91.559981
407164.000000,3289511.287095,272431.280768,524.679977,2.349408,-91.562051
407164.010000,3289511.288278,272430.602794,524.671755,2.352006,-91.564083
407164.020000,3289511.289459,272429.924843,524.663593,2.354566,-91.566077
407164.030000,3289511.290637,272429.246915,524.655492,2.357088,-91.568034
407164.040000,3289511.291812,272428.569008,524.647450,2.359573,-91.569955
407164.050000,3289511.292985,272427.891122,524.639467,2.362020,-91.571841
407164.060000,3289511.294155,272427.213257,524.631544,2.364431,-91.573692
407164.070000,3289511.295323,272426.535413,524.623679,2.366805,-91.575507
407164.080000,3289511.296488,272425.857589,524.615873,2.369142,-91.577289
407164.090000,3289511.297652,272425.179786,524.608125,2.371443,-91.579038
407164.100000,3289511.298812,272424.502002,524.600435,2.373708,-91.580754
407164.110000,3289511.299971,272423.824237,524.592803,2.375937,-91.582437
407164.120000,3289511.301127,272423.146491,524.585228,2.378130,-91.584089
407164.130000,3289511.302281,272422.468764,524.577710,2.380288,-91.585710
407164.140000,3289511.303433,272421.791056,524.570248,2.382410,-91.587300
407164.150000,3289511.304582,272421.113365,524.562844,2.384498,-91.588859
407164.160000,3289511.305730,272420.435692,524.555495,2.386550,-91.590390
407164.170000,3289511.306875,272419.758036,524.548202,2.388569,-91.591891
407164.180000,3289511.308018,272419.080397,524.540965,2.390552,-91.593365
407164.190000,3289511.309160,272418.402774,524.533782,2.392502,-91.594810
407164.200000,3289511.310299,272417.725168,524.526655,2.394418,-91.596228
407164.210000,3289511.311436,272417.047578,524.519582,2.396300,-91.597620
407164.220000,3289511.312571,272416.370003,524.512564,2.398148,-91.598985
407164.230000,3289511.313704,272415.692444,524.505600,2.399963,-91.600325
407164.240000,3289511.314836,272415.014899,524.498689,2.401746,-91.601640
407164.250000,3289511.315965,272414.337369,524.491832,2.403495,-91.602931
407164.260000,3289511.317093,272413.659854,524.485028,2.405212,-91.604197
407164.270000,3289511.318219,272412.982352,524.478276,2.406896,-91.605441
407164.280000,3289511.319343,272412.304863,524.471578,2.408548,-91.606661
407164.290000,3289511.320466,272411.627388,524.464931,2.410168,-91.607860
407164.300000,3289511.321586,272410.949926,524.458337,2.411757,-91.609037
407164.310000,3289511.322706,272410.272476,524.451794,2.413314,-91.610193
407164.320000,3289511.323823,272409.595038,524.445302,2.414839,-91.611328
407164.330000,3289511.324939,272408.917612,524.438861,2.416334,-91.612444
407164.340000,3289511.326053,272408.240198,524.432471,2.417797,-91.613540
407164.350000,3289511.327166,272407.562794,524.426132,2.419230,-91.614617
407164.360000,3289511.328277,272406.885402,524.419842,2.420633,-91.615676
407164.370000,3289511.329387,272406.208020,524.413603,2.422005,-91.616718
407164.380000,3289511.330495,272405.530648,524.407412,2.423347,-91.617742
407164.390000,3289511.331602,272404.853285,524.401272,2.424660,-91.618750
407164.400000,3289511.332707,272404.175933,524.395180,2.425943,-91.619742
407164.410000,3289511.333812,272403.498589,524.389136,2.427197,-91.620718
407164.420000,3289511.334915,272402.821254,524.383141,2.428421,-91.621680
407164.430000,3289511.336016,272402.143927,524.377194,2.429617,-91.622627
407164.440000,3289511.337116,272401.466609,524.371295,2.430784,-91.623560
407164.450000,3289511.338215,272400.789298,524.365443,2.431922,-91.624481
407164.460000,3289511.339313,272400.111994,524.359638,2.433032,-91.625388
407164.470000,3289511.340410,272399.434698,524.353880,2.434114,-91.626284
407164.480000,3289511.341506,272398.757408,524.348169,2.435169,-91.627168
407164.490000,3289511.342600,272398.080125,524.342503,2.436195,-91.628042
407164.500000,3289511.343694,272397.402847,524.336884,2.437195,-91.628905
407164.510000,3289511.344786,272396.725576,524.331310,2.438167,-91.629758
407164.520000,3289511.345878,272396.048309,524.325782,2.439112,-91.630602
407164.530000,3289511.346968,272395.371048,524.320299,2.440031,-91.631437
407164.540000,3289511.348058,272394.693791,524.314860,2.440922,-91.632264
407164.550000,3289511.349147,272394.016538,524.309466,2.441788,-91.633084
407164.560000,3289511.350234,272393.339290,524.304115,2.442628,-91.633896
407164.570000,3289511.351321,272392.662045,524.298809,2.443442,-91.634703
407164.580000,3289511.352408,272391.984803,524.293546,2.444230,-91.635503
407164.590000,3289511.353493,272391.307565,524.288327,2.444993,-91.636298
407164.600000,3289511.354578,272390.630329,524.283150,2.445730,-91.637088
407164.610000,3289511.355662,272389.953095,524.278016,2.446443,-91.637874
407164.620000,3289511.356745,272389.275863,524.272924,2.447130,-91.638657
407164.630000,3289511.357828,272388.598632,524.267874,2.447794,-91.639436
407164.640000,3289511.358910,272387.921403,524.262866,2.448433,-91.640213
407164.650000,3289511.359991,272387.244175,524.257900,2.449048,-91.640988
407164.660000,3289511.361072,272386.566947,524.252974,2.449638,-91.641762
407164.670000,3289511.362152,272385.889720,524.248089,2.450206,-91.642535
407164.680000,3289511.363232,272385.212492,524.243245,2.450750,-91.643308
407164.690000,3289511.364312,272384.535264,524.238441,2.451270,-91.644081
407164.700000,3289511.365391,272383.858035,524.233677,2.451768,-91.644854
407164.710000,3289511.366470,272383.180805,524.228952,2.452243,-91.645630
407164.720000,3289511.367548,272382.503573,524.224267,2.452695,-91.646407
407164.730000,3289511.368626,272381.826340,524.219621,2.453125,-91.647187
407164.740000,3289511.369704,272381.149104,524.215014,2.453532,-91.647970
407164.750000,3289511.370781,272380.471866,524.210445,2.453918,-91.648757
407164.760000,3289511.371858,272379.794625,524.205914,2.454282,-91.649548
407164.770000,3289511.372935,272379.117380,524.201421,2.454625,-91.650343
407164.780000,3289511.374012,272378.440133,524.196965,2.454946,-91.651145
407164.790000,3289511.375089,272377.762881,524.192547,2.455246,-91.651952
407164.800000,3289511.376166,272377.085625,524.188165,2.455526,-91.652765
407164.810000,3289511.377242,272376.408364,524.183820,2.455785,-91.653586
407164.820000,3289511.378319,272375.731099,524.179512,2.456023,-91.654414
407164.830000,3289511.379395,272375.053828,524.175239,2.456241,-91.655251
407164.840000,3289511.380472,272374.376552,524.171002,2.456439,-91.656096
407164.850000,3289511.381548,272373.699269,524.166801,2.456618,-91.656951
407164.860000,3289511.382625,272373.021981,524.162635,2.456777,-91.657815
407164.870000,3289511.383702,272372.344686,524.158503,2.456917,-91.658690
407164.880000,3289511.384779,272371.667383,524.154406,2.457037,-91.659576
407164.890000,3289511.385856,272370.990074,524.150343,2.457139,-91.660474
407164.900000,3289511.386934,272370.312757,524.146314,2.457222,-91.661383
407164.910000,3289511.388011,272369.635432,524.142319,2.457287,-91.662306
407164.920000,3289511.389089,272368.958098,524.138357,2.457334,-91.663241
407164.930000,3289511.390168,272368.280756,524.134428,2.457362,-91.664191
407164.940000,3289511.391246,272367.603405,524.130532,2.457373,-91.665155
407164.950000,3289511.392325,272366.926044,524.126668,2.457366,-91.666133
407164.960000,3289511.393405,272366.248674,524.122836,2.457342,-91.667127
407164.970000,3289511.394485,272365.571294,524.119037,2.457300,-91.668138
407164.980000,3289511.395565,272364.893903,524.115268,2.457242,-91.669165
407164.990000,3289511.396646,272364.216502,524.111531,2.457167,-91.670209
407165.000000,3289511.397727,272363.539089,524.107825,2.457076,-91.671271
407165.010000,3289511.398809,272362.861666,524.104149,2.456967,-91.672350
407165.020000,3289511.399892,272362.184231,524.100503,2.456839,-91.673447
407165.030000,3289511.400975,272361.506786,524.096887,2.456692,-91.674561
407165.040000,3289511.402059,272360.829330,524.093299,2.456526,-91.675693
407165.050000,3289511.403143,272360.151865,524.089740,2.456341,-91.676841
407165.060000,3289511.404228,272359.474391,524.086208,2.456137,-91.678008
407165.070000,3289511.405313,272358.796908,524.082703,2.455915,-91.679191
407165.080000,3289511.406399,272358.119416,524.079225,2.455673,-91.680392
407165.090000,3289511.407486,272357.441917,524.075772,2.455413,-91.681609
407165.100000,3289511.408573,272356.764410,524.072344,2.455134,-91.682845
407165.110000,3289511.409661,272356.086896,524.068941,2.454837,-91.684097
407165.120000,3289511.410749,272355.409375,524.065561,2.454520,-91.685367
407165.130000,3289511.411838,272354.731848,524.062205,2.454186,-91.686654
407165.140000,3289511.412927,272354.054316,524.058872,2.453832,-91.687959
407165.150000,3289511.414018,272353.376778,524.055561,2.453460,-91.689281
407165.160000,3289511.415108,272352.699235,524.052271,2.453070,-91.690620
407165.170000,3289511.416200,272352.021687,524.049002,2.452661,-91.691976
407165.180000,3289511.417292,272351.344136,524.045753,2.452234,-91.693350
407165.190000,3289511.418384,272350.666581,524.042524,2.451788,-91.694741
407165.200000,3289511.419478,272349.989023,524.039314,2.451324,-91.696149
407165.210000,3289511.420572,272349.311462,524.036122,2.450842,-91.697574
407165.220000,3289511.421666,272348.633899,524.032948,2.450342,-91.699017
407165.230000,3289511.422761,272347.956333,524.029791,2.449823,-91.700477
407165.240000,3289511.423857,272347.278767,524.026651,2.449286,-91.701955
407165.250000,3289511.424954,272346.601199,524.023527,2.448731,-91.703450
407165.260000,3289511.426051,272345.923631,524.020418,2.448158,-91.704962
407165.270000,3289511.427149,272345.246063,524.017324,2.447567,-91.706491
407165.280000,3289511.428247,272344.568495,524.014244,2.446957,-91.708038
407165.290000,3289511.429346,272343.890928,524.011177,2.446330,-91.709602
407165.300000,3289511.430446,272343.213362,524.008124,2.445685,-91.711183
407165.310000,3289511.431547,272342.535797,524.005083,2.445022,-91.712782
407165.320000,3289511.432648,272341.858235,524.002053,2.444340,-91.714398
407165.330000,3289511.433750,272341.180675,523.999034,2.443642,-91.716031
407165.340000,3289511.434852,272340.503118,523.996026,2.442925,-91.717681
407165.350000,3289511.435955,272339.825564,523.993028,2.442191,-91.719349
407165.360000,3289511.437059,272339.148014,523.990039,2.441438,-91.721034
407165.370000,3289511.438164,272338.470468,523.987059,2.440669,-91.722737
407165.380000,3289511.439269,272337.792927,523.984087,2.439881,-91.724456
407165.390000,3289511.440375,272337.115391,523.981122,2.439076,-91.726193
407165.400000,3289511.441482,272336.437860,523.978164,2.438253,-91.727948
407165.410000,3289511.442590,272335.760336,523.975212,2.437413,-91.729719
407165.420000,3289511.443698,272335.082817,523.972266,2.436556,-91.731508
407165.430000,3289511.444807,272334.405306,523.969325,2.435680,-91.733314
407165.440000,3289511.445916,272333.727802,523.966388,2.434788,-91.735138
407165.450000,3289511.447027,272333.050305,523.963455,2.433878,-91.736979
407165.460000,3289511.448138,272332.372817,523.960525,2.432950,-91.738837
407165.470000,3289511.449250,272331.695337,523.957597,2.432006,-91.740712
407165.480000,3289511.450362,272331.017866,523.954672,2.431044,-91.742605
407165.490000,3289511.451476,272330.340405,523.951748,2.430065,-91.744515
407165.500000,3289511.452590,272329.662953,523.948824,2.429069,-91.746443
407165.510000,3289511.453705,272328.985512,523.945901,2.428055,-91.748387
407165.520000,3289511.454820,272328.308081,523.942977,2.427025,-91.750349
407165.530000,3289511.455937,272327.630661,523.940052,2.425977,-91.752329
407165.540000,3289511.457054,272326.953253,523.937125,2.424912,-91.754325
407165.550000,3289511.458172,272326.275857,523.934196,2.423831,-91.756339
407165.560000,3289511.459291,272325.598474,523.931264,2.422732,-91.758370
407165.570000,3289511.460410,272324.921103,523.928329,2.421617,-91.760419
407165.580000,3289511.461530,272324.243746,523.925389,2.420484,-91.762485
407165.590000,3289511.462651,272323.566403,523.922444,2.419335,-91.764568
407165.600000,3289511.463773,272322.889073,523.919495,2.418169,-91.766668
407165.610000,3289511.464896,272322.211758,523.916539,2.416986,-91.768786
407165.620000,3289511.466020,272321.534459,523.913576,2.415786,-91.770921
407165.630000,3289511.467144,272320.857175,523.910606,2.414570,-91.773074
407165.640000,3289511.468269,272320.179906,523.907629,2.413337,-91.775243
407165.650000,3289511.469395,272319.502654,523.904643,2.412088,-91.777430
407165.660000,3289511.470522,272318.825419,523.901648,2.410821,-91.779635
407165.670000,3289511.471649,272318.148201,523.898643,2.409539,-91.781856
407165.680000,3289511.472778,272317.471001,523.895628,2.408240,-91.784095
407165.690000,3289511.473907,272316.793819,523.892602,2.406924,-91.786352
407165.700000,3289511.475037,272316.116655,523.889564,2.405592,-91.788625
407165.710000,3289511.476168,272315.439510,523.886515,2.404243,-91.790916
407165.720000,3289511.477300,272314.762385,523.883453,2.402879,-91.793224
407165.730000,3289511.478432,272314.085279,523.880377,2.401498,-91.795550
407165.740000,3289511.479566,272313.408194,523.877288,2.400100,-91.797893
407165.750000,3289511.480700,272312.731130,523.874184,2.398687,-91.800253
407165.760000,3289511.481835,272312.054086,523.871064,2.397257,-91.802630
407165.770000,3289511.482971,272311.377064,523.867929,2.395811,-91.805025
407165.780000,3289511.484108,272310.700064,523.864778,2.394349,-91.807437
407165.790000,3289511.485246,272310.023087,523.861610,2.392870,-91.809866
407165.800000,3289511.486384,272309.346132,523.858424,2.391376,-91.812313
407165.810000,3289511.487524,272308.669201,523.855220,2.389866,-91.814777
407165.820000,3289511.488664,272307.992293,523.851997,2.388340,-91.817258
407165.830000,3289511.489806,272307.315410,523.848754,2.386798,-91.819757
407165.840000,3289511.490948,272306.638551,523.845492,2.385240,-91.822273
407165.850000,3289511.492091,272305.961717,523.842209,2.383666,-91.824806
407165.860000,3289511.493235,272305.284909,523.838905,2.382076,-91.827357
407165.870000,3289511.494380,272304.608126,523.835579,2.380471,-91.829924
407165.880000,3289511.495526,272303.931370,523.832230,2.378850,-91.832510
407165.890000,3289511.496673,272303.254641,523.828858,2.377213,-91.835112
407165.900000,3289511.497820,272302.577939,523.825463,2.375560,-91.837732
407165.910000,3289511.498969,272301.901264,523.822043,2.373892,-91.840369
407165.920000,3289511.500118,272301.224618,523.818598,2.372208,-91.843023
407165.930000,3289511.501269,272300.548000,523.815128,2.370509,-91.845695
407165.940000,3289511.502420,272299.871411,523.811632,2.368794,-91.848384
407165.950000,3289511.503573,272299.194851,523.808109,2.367064,-91.851091
407165.960000,3289511.504726,272298.518321,523.804558,2.365318,-91.853814
407165.970000,3289511.505880,272297.841822,523.800980,2.363557,-91.856555
407165.980000,3289511.507035,272297.165353,523.797373,2.361780,-91.859314
407165.990000,3289511.508191,272296.488915,523.793737,2.359989,-91.862089
407166.000000,3289511.509348,272295.812509,523.790071,2.358182,-91.864882
407166.010000,3289511.510506,272295.136134,523.786375,2.356364,-91.867693
407166.020000,3289511.511666,272294.459791,523.782649,2.354540,-91.870522
407166.030000,3289511.512826,272293.783480,523.778894,2.352711,-91.873370
407166.040000,3289511.513987,272293.107199,523.775110,2.350878,-91.876235
407166.050000,3289511.515149,272292.430949,523.771299,2.349041,-91.879118
407166.060000,3289511.516312,272291.754729,523.767460,2.347201,-91.882019
407166.070000,3289511.517476,272291.078540,523.763594,2.345359,-91.884937
407166.080000,3289511.518642,272290.402379,523.759703,2.343515,-91.887873
407166.090000,3289511.519808,272289.726249,523.755786,2.341671,-91.890826
407166.100000,3289511.520976,272289.050146,523.751844,2.339826,-91.893796
407166.110000,3289511.522145,272288.374073,523.747878,2.337982,-91.896783
407166.120000,3289511.523315,272287.698028,523.743889,2.336140,-91.899786
407166.130000,3289511.524486,272287.022010,523.739876,2.334299,-91.902806
407166.140000,3289511.525658,272286.346021,523.735842,2.332462,-91.905842
407166.150000,3289511.526832,272285.670058,523.731786,2.330628,-91.908895
407166.160000,3289511.528007,272284.994122,523.727708,2.328798,-91.911963
407166.170000,3289511.529183,272284.318213,523.723611,2.326973,-91.915047
407166.180000,3289511.530360,272283.642330,523.719493,2.325154,-91.918148
407166.190000,3289511.531539,272282.966473,523.715356,2.323341,-91.921263
407166.200000,3289511.532719,272282.290641,523.711201,2.321535,-91.924394
407166.210000,3289511.533900,272281.614835,523.707028,2.319738,-91.927540
407166.220000,3289511.535082,272280.939053,523.702838,2.317948,-91.930701
407166.230000,3289511.536266,272280.263296,523.698631,2.316169,-91.933878
407166.240000,3289511.537451,272279.587563,523.694408,2.314399,-91.937068
407166.250000,3289511.538638,272278.911854,523.690169,2.312640,-91.940274
407166.260000,3289511.539826,272278.236168,523.685916,2.310892,-91.943493
407166.270000,3289511.541015,272277.560506,523.681648,2.309157,-91.946727
407166.280000,3289511.542206,272276.884866,523.677367,2.307434,-91.949975
407166.290000,3289511.543398,272276.209249,523.673074,2.305725,-91.953237
407166.300000,3289511.544592,272275.533653,523.668767,2.304031,-91.956513
407166.310000,3289511.545787,272274.858080,523.664450,2.302351,-91.959802
407166.320000,3289511.546984,272274.182528,523.660121,2.300688,-91.963105
407166.330000,3289511.548182,272273.506997,523.655781,2.299041,-91.966420
407166.340000,3289511.549382,272272.831487,523.651432,2.297411,-91.969749
407166.350000,3289511.550583,272272.155997,523.647074,2.295799,-91.973091
407166.360000,3289511.551786,272271.480527,523.642707,2.294206,-91.976446
407166.370000,3289511.552990,272270.805077,523.638333,2.292632,-91.979813
407166.380000,3289511.554196,272270.129647,523.633951,2.291079,-91.983192
407166.390000,3289511.555404,272269.454235,523.629562,2.289546,-91.986584
407166.400000,3289511.556613,272268.778843,523.625167,2.288035,-91.989988
407166.410000,3289511.557824,272268.103468,523.620767,2.286546,-91.993404
407166.420000,3289511.559036,272267.428112,523.616362,2.285080,-91.996831
407166.430000,3289511.560250,272266.752773,523.611953,2.283638,-92.000270
407166.440000,3289511.561466,272266.077452,523.607541,2.282220,-92.003721
407166.450000,3289511.562683,272265.402147,523.603125,2.280828,-92.007182
407166.460000,3289511.563903,272264.726859,523.598707,2.279461,-92.010655
407166.470000,3289511.565124,272264.051588,523.594288,2.278121,-92.014139
407166.480000,3289511.566346,272263.376333,523.589868,2.276809,-92.017634
407166.490000,3289511.567571,272262.701093,523.585447,2.275524,-92.021139
407166.500000,3289511.568797,272262.025869,523.581026,2.274269,-92.024654
407166.510000,3289511.570025,272261.350659,523.576606,2.273043,-92.028180
407166.520000,3289511.571255,272260.675464,523.572188,2.271847,-92.031716
407166.530000,3289511.572486,272260.000284,523.567771,2.270682,-92.035262
407166.540000,3289511.573720,272259.325117,523.563358,2.269548,-92.038818
407166.550000,3289511.574955,272258.649964,523.558948,2.268448,-92.042383
407166.560000,3289511.576193,272257.974825,523.554541,2.267380,-92.045958
407166.570000,3289511.577432,272257.299698,523.550140,2.266346,-92.049542
407166.580000,3289511.578673,272256.624584,523.545743,2.265347,-92.053135
407166.590000,3289511.579916,272255.949482,523.541352,2.264383,-92.056737
407166.600000,3289511.581161,272255.274392,523.536968,2.263455,-92.060348
407166.610000,3289511.582408,272254.599313,523.532591,2.262564,-92.063968
407166.620000,3289511.583656,272253.924246,523.528222,2.261710,-92.067596
407166.630000,3289511.584907,272253.249190,523.523861,2.260895,-92.071232
407166.640000,3289511.586160,272252.574144,523.519508,2.260118,-92.074877
407166.650000,3289511.587415,272251.899108,523.515166,2.259381,-92.078529
407166.660000,3289511.588672,272251.224082,523.510834,2.258684,-92.082189
407166.670000,3289511.589931,272250.549066,523.506512,2.258029,-92.085857
407166.680000,3289511.591192,272249.874059,523.502202,2.257415,-92.089533
407166.690000,3289511.592455,272249.199061,523.497904,2.256843,-92.093215
407166.700000,3289511.593720,272248.524071,523.493619,2.256315,-92.096905
407166.710000,3289511.594987,272247.849090,523.489347,2.255831,-92.100602
407166.720000,3289511.596257,272247.174116,523.485089,2.255392,-92.104306
407166.730000,3289511.597529,272246.499150,523.480846,2.254998,-92.108016
407166.740000,3289511.598802,272245.824191,523.476617,2.254650,-92.111733
407166.750000,3289511.600078,272245.149239,523.472405,2.254349,-92.115456
407166.760000,3289511.601357,272244.474293,523.468209,2.254096,-92.119185
407166.770000,3289511.602637,272243.799354,523.464031,2.253890,-92.122920
407166.780000,3289511.603920,272243.124420,523.459869,2.253734,-92.126662
407166.790000,3289511.605204,272242.449492,523.455727,2.253628,-92.130408
407166.800000,3289511.606492,272241.774568,523.451603,2.253572,-92.134161
407166.810000,3289511.607781,272241.099650,523.447499,2.253567,-92.137918
407166.820000,3289511.609073,272240.424736,523.443415,2.253614,-92.141681
407166.830000,3289511.610367,272239.749826,523.439352,2.253714,-92.145449
407166.840000,3289511.611663,272239.074920,523.435310,2.253867,-92.149222
407166.850000,3289511.612962,272238.400017,523.431290,2.254074,-92.152999
407166.860000,3289511.614263,272237.725117,523.427293,2.254336,-92.156781
407166.870000,3289511.615566,272237.050220,523.423320,2.254653,-92.160567
407166.880000,3289511.616872,272236.375325,523.419370,2.255027,-92.164358
407166.890000,3289511.618180,272235.700433,523.415445,2.255458,-92.168152
407166.900000,3289511.619491,272235.025542,523.411545,2.255946,-92.171950
407166.910000,3289511.620804,272234.350652,523.407671,2.256493,-92.175752
407166.920000,3289511.622120,272233.675764,523.403824,2.257099,-92.179558
407166.930000,3289511.623438,272233.000876,523.400003,2.257764,-92.183367
407166.940000,3289511.624759,272232.325989,523.396211,2.258491,-92.187179
407166.950000,3289511.626082,272231.651101,523.392446,2.259278,-92.190994
407166.960000,3289511.627407,272230.976214,523.388711,2.260128,-92.194812
407166.970000,3289511.628735,272230.301325,523.385005,2.261040,-92.198633
407166.980000,3289511.630066,272229.626436,523.381329,2.262016,-92.202456
407166.990000,3289511.631399,272228.951545,523.377684,2.263056,-92.206282
407167.000000,3289511.632735,272228.276652,523.374071,2.264160,-92.210110
407167.010000,3289511.634073,272227.601758,523.370489,2.265327,-92.213940
407167.020000,3289511.635414,272226.926862,523.366940,2.266551,-92.217770
407167.030000,3289511.636756,272226.251964,523.363422,2.267831,-92.221602
407167.040000,3289511.638099,272225.577065,523.359935,2.269164,-92.225434
407167.050000,3289511.639442,272224.902164,523.356480,2.270549,-92.229265
407167.060000,3289511.640785,272224.227263,523.353056,2.271982,-92.233096
407167.070000,3289511.642127,272223.552360,523.349662,2.273463,-92.236926
407167.080000,3289511.643469,272222.877457,523.346299,2.274990,-92.240754
407167.090000,3289511.644808,272222.202554,523.342967,2.276560,-92.244580
407167.100000,3289511.646145,272221.527650,523.339664,2.278171,-92.248403
407167.110000,3289511.647479,272220.852747,523.336391,2.279822,-92.252223
407167.120000,3289511.648810,272220.177844,523.333149,2.281510,-92.256040
407167.130000,3289511.650137,272219.502941,523.329935,2.283234,-92.259853
407167.140000,3289511.651459,272218.828039,523.326751,2.284991,-92.263661
407167.150000,3289511.652776,272218.153137,523.323596,2.286779,-92.267464
407167.160000,3289511.654088,272217.478237,523.320470,2.288597,-92.271262
407167.170000,3289511.655393,272216.803338,523.317372,2.290442,-92.275054
407167.180000,3289511.656692,272216.128440,523.314303,2.292313,-92.278839
407167.190000,3289511.657983,272215.453544,523.311262,2.294207,-92.282618
407167.200000,3289511.659267,272214.778650,523.308248,2.296123,-92.286389
407167.210000,3289511.660542,272214.103758,523.305263,2.298058,-92.290153
407167.220000,3289511.661808,272213.428868,523.302305,2.300010,-92.293908
407167.230000,3289511.663065,272212.753981,523.299375,2.301978,-92.297655
407167.240000,3289511.664312,272212.079096,523.296471,2.303959,-92.301392
407167.250000,3289511.665548,272211.404214,523.293595,2.305952,-92.305120
407167.260000,3289511.666773,272210.729335,523.290745,2.307955,-92.308838
407167.270000,3289511.667986,272210.054460,523.287921,2.309964,-92.312545
407167.280000,3289511.669187,272209.379588,523.285124,2.311980,-92.316241
407167.290000,3289511.670376,272208.704720,523.282353,2.313998,-92.319926
407167.300000,3289511.671551,272208.029855,523.279607,2.316019,-92.323598
407167.310000,3289511.672712,272207.354995,523.276887,2.318038,-92.327258
407167.320000,3289511.673859,272206.680139,523.274193,2.320055,-92.330905
